time_s,source,accepted,diversity_score,objective,pool_best_obj
86.0348,worker_2,1,0.345455,30480.8,25276.2
86.0603,hgs_child,1,0.132468,26307.3,25276.2
86.1614,hgs_child,1,0.623377,39536.8,25276.2
86.2633,hgs_child,1,0.32987,34846.2,25276.2
86.2834,worker_2,1,0.348052,30469.8,25276.2
86.3652,hgs_child,1,0.753247,38746.5,25276.2
86.4683,hgs_child,1,0.709091,35324.9,25276.2
86.595,hgs_child,1,0.571429,34035.4,25276.2
86.6988,hgs_child,1,0.184416,29650,25276.2
86.7117,worker_2,1,0.348052,30461.6,25276.2
86.796,worker_0,1,0.428571,25279.1,25276.2
86.8021,hgs_child,1,0.371429,38561.3,25276.2
86.8079,worker_0,0,0.0103896,25277.5,25276.2
86.8596,worker_0,0,0.0467532,25264.5,25276.2
86.9032,hgs_child,1,0.4,34182.4,25276.2
86.9103,worker_0,1,0.145455,25262.4,25276.2
86.9172,worker_0,0,0.038961,25200,25262.4
86.9241,worker_0,0,0.0467532,25199.4,25262.4
86.9531,worker_0,0,0.0753247,25195,25262.4
86.9714,worker_2,1,0.348052,30440.4,25262.4
87.0043,hgs_child,1,0.381818,31057.3,25262.4
87.1053,hgs_child,1,0.574026,34935.3,25262.4
87.18,worker_2,1,0.350649,30428.2,25262.4
87.2063,hgs_child,1,0.384416,30733.4,25262.4
87.3075,hgs_child,1,0.654545,33460.6,25262.4
87.3747,hgs_child,0,0.0519481,25740.7,25262.4
87.3961,worker_2,1,0.350649,30421.5,25262.4
87.4757,hgs_child,1,0.462338,34562.5,25262.4
87.5767,hgs_child,1,0.615584,36718.7,25262.4
87.6139,worker_2,1,0.350649,30417.9,25262.4
87.6778,hgs_child,1,0.516883,31833.3,25262.4
87.7794,hgs_child,1,0.187013,28749.4,25262.4
87.8242,worker_2,1,0.350649,30408.3,25262.4
87.8607,worker_1,0,0.0935065,25233.2,25262.4
87.8804,hgs_child,1,0.322078,35883.7,25262.4
87.9814,hgs_child,1,0.514286,32771.5,25262.4
88.0363,worker_2,1,0.350649,30397.9,25262.4
88.0824,hgs_child,1,0.680519,33189.5,25262.4
88.101,worker_2,1,0.348052,30390.3,25262.4
88.1834,hgs_child,1,0.322078,28284.5,25262.4
88.2844,hgs_child,1,0.522078,34581.8,25262.4
88.4851,hgs_child,1,0.335065,27085.2,25262.4
88.5864,hgs_child,1,0.72987,36501.4,25262.4
88.6875,hgs_child,1,0.641558,32737.8,25262.4
88.7306,worker_2,1,0.366234,30362.6,25262.4
88.7885,hgs_child,1,0.407792,34794.8,25262.4
88.8898,hgs_child,1,0.737662,35396.8,25262.4
88.9431,worker_2,1,0.374026,30354.1,25262.4
88.9909,hgs_child,1,0.277922,33814.5,25262.4
89.0925,hgs_child,1,0.509091,32349.2,25262.4
89.1523,worker_2,1,0.379221,30350.5,25262.4
89.1936,hgs_child,1,0.397403,32985.9,25262.4
89.2948,hgs_child,1,0.509091,33555.8,25262.4
89.3788,worker_2,1,0.384416,30347.4,25262.4
89.3966,hgs_child,1,0.561039,37969.6,25262.4
89.4976,hgs_child,1,0.225974,33614.5,25262.4
89.59,worker_2,1,0.381818,30233.8,25262.4
89.5988,hgs_child,1,0.441558,31742,25262.4
89.7,hgs_child,1,0.701299,33010.7,25262.4
89.7969,worker_2,1,0.381818,30230.8,25262.4
89.801,hgs_child,1,0.620779,31244.7,25262.4
89.9019,hgs_child,1,0.293506,29536.3,25262.4
90.0029,hgs_child,1,0.41039,33045,25262.4
90.0043,worker_1,1,0.103896,25232.5,25262.4
90.0065,worker_2,1,0.374026,30226.7,25232.5
90.1044,hgs_child,1,0.698701,31418,25232.5
90.169,hgs_child,1,0.103896,25255.9,25232.5
90.2174,worker_2,1,0.374026,30214.3,25232.5
90.2701,hgs_child,1,0.563636,33065.6,25232.5
90.3715,hgs_child,1,0.561039,34466.1,25232.5
90.4386,worker_2,1,0.379221,30208.9,25232.5
90.4725,hgs_child,1,0.2,31011.3,25232.5
90.4978,worker_1,0,0.0181818,25220.1,25232.5
90.5668,hgs_child,1,0.241558,27739.3,25232.5
90.6489,worker_2,1,0.384416,30207.7,25232.5
90.6679,hgs_child,1,0.212987,27683.7,25232.5
90.7689,hgs_child,1,0.532468,32588.1,25232.5
90.8316,worker_1,0,0.0311688,25215.8,25232.5
90.8569,worker_2,1,0.387013,30200.6,25232.5
90.9701,hgs_child,1,0.719481,32344.7,25232.5
91.0942,hgs_child,1,0.719481,33402.7,25232.5
91.134,worker_2,1,0.384416,30194.4,25232.5
91.1958,hgs_child,1,0.387013,31208.2,25232.5
91.2968,hgs_child,1,0.524675,33161.1,25232.5
91.341,worker_2,1,0.381818,30193.7,25232.5
91.3979,hgs_child,1,0.693506,29184.5,25232.5
91.4989,hgs_child,1,0.457143,32320.8,25232.5
91.5465,worker_2,1,0.384416,30192.9,25232.5
91.6002,hgs_child,1,0.431169,36842.6,25232.5
91.6748,hgs_child,1,0.174026,25663.9,25232.5
91.7516,worker_2,1,0.394805,30187.8,25232.5
91.7757,hgs_child,1,0.311688,31532.9,25232.5
91.8768,hgs_child,1,0.363636,31713.9,25232.5
91.9607,worker_2,1,0.397403,30187.3,25232.5
91.9778,hgs_child,1,0.425974,33809.4,25232.5
92.0788,hgs_child,1,0.677922,33426.8,25232.5
92.1657,worker_2,1,0.4,30186.9,25232.5
92.1799,hgs_child,1,0.737662,34294.8,25232.5
92.2809,hgs_child,1,0.472727,30714.1,25232.5
92.3794,worker_2,1,0.4,30179.3,25232.5
92.3819,hgs_child,1,0.335065,33106.6,25232.5
92.483,hgs_child,1,0.545455,34502.8,25232.5
92.584,hgs_child,1,0.496104,31304.9,25232.5
92.586,worker_2,1,0.402597,30177.3,25232.5
92.6852,hgs_child,1,0.457143,35057.2,25232.5
92.7872,hgs_child,1,0.327273,36664.4,25232.5
92.7947,worker_2,1,0.402597,30174.3,25232.5
92.8883,hgs_child,1,0.148052,27594.3,25232.5
92.9899,hgs_child,1,0.446753,29734.8,25232.5
92.9997,worker_2,1,0.407792,30173.1,25232.5
93.0911,hgs_child,1,0.361039,31247.1,25232.5
93.1024,worker_2,1,0.41039,30167.3,25232.5
93.1921,hgs_child,1,0.324675,29240.8,25232.5
93.2931,hgs_child,1,0.223377,27310.1,25232.5
93.3941,hgs_child,1,0.498701,34431.3,25232.5
93.4951,hgs_child,1,0.322078,31078.4,25232.5
93.5962,hgs_child,1,0.755844,35773.2,25232.5
93.6971,hgs_child,1,0.176623,29829.8,25232.5
93.7982,hgs_child,1,0.641558,35084.1,25232.5
93.8992,hgs_child,1,0.581818,34090.7,25232.5
94.0002,hgs_child,1,0.6,29833.9,25232.5
94.1012,hgs_child,1,0.241558,28856.1,25232.5
94.2023,hgs_child,1,0.672727,34225.2,25232.5
94.3035,hgs_child,1,0.327273,34363.1,25232.5
94.4046,hgs_child,1,0.457143,29578.5,25232.5
94.5056,hgs_child,1,0.316883,29407,25232.5
94.6066,hgs_child,1,0.303896,29782.1,25232.5
94.7075,hgs_child,1,0.236364,31807.1,25232.5
94.8085,hgs_child,1,0.244156,31478.1,25232.5
94.9096,hgs_child,1,0.745455,37006.2,25232.5
95.0105,hgs_child,1,0.446753,29499.2,25232.5
95.1115,hgs_child,1,0.215584,28528.3,25232.5
95.2125,hgs_child,1,0.716883,32952.2,25232.5
95.3136,hgs_child,1,0.628571,34064.2,25232.5
95.4146,hgs_child,1,0.714286,33715.8,25232.5
95.5156,hgs_child,1,0.14026,26384.8,25232.5
95.6166,hgs_child,1,0.690909,31488.7,25232.5
95.7176,hgs_child,1,0.327273,31474.6,25232.5
95.8186,hgs_child,1,0.202597,30666.2,25232.5
95.9196,hgs_child,1,0.306494,30939.1,25232.5
96.0207,hgs_child,1,0.771429,37160.6,25232.5
96.1218,hgs_child,1,0.457143,33855.9,25232.5
96.2228,hgs_child,1,0.202597,27382.3,25232.5
96.3237,hgs_child,1,0.272727,30251.8,25232.5
96.4247,hgs_child,1,0.257143,27252.8,25232.5
96.5257,hgs_child,1,0.418182,31608.8,25232.5
96.6267,hgs_child,1,0.527273,36779.2,25232.5
96.7278,hgs_child,1,0.464935,31598.5,25232.5
96.8287,hgs_child,1,0.303896,33686.4,25232.5
96.9298,hgs_child,1,0.618182,37587.1,25232.5
97.0309,hgs_child,1,0.397403,33574.5,25232.5
97.1319,hgs_child,1,0.61039,38847.2,25232.5
97.2329,hgs_child,1,0.602597,38201.7,25232.5
97.334,hgs_child,1,0.584416,37534.1,25232.5
97.4349,hgs_child,1,0.285714,32070.8,25232.5
97.5361,hgs_child,1,0.527273,39223.5,25232.5
97.638,hgs_child,1,0.628571,38772.2,25232.5
97.7391,hgs_child,1,0.566234,30636,25232.5
97.8414,hgs_child,1,0.667532,35698.3,25232.5
97.9424,hgs_child,1,0.335065,30457.8,25232.5
98.0434,hgs_child,1,0.436364,36393.1,25232.5
98.1445,hgs_child,1,0.553247,35160.3,25232.5
98.1687,worker_1,0,0.0519481,25215.4,25232.5
98.2467,hgs_child,1,0.32987,34321.8,25232.5
98.3359,worker_2,1,0.462338,30161.5,25232.5
98.348,hgs_child,1,0.415584,31091.7,25232.5
98.4491,hgs_child,1,0.423377,31219.5,25232.5
98.542,worker_2,0,0.0103896,30147.9,25232.5
98.5501,hgs_child,1,0.698701,35694.5,25232.5
98.593,worker_1,0,0.0597403,25211.5,25232.5
98.6511,hgs_child,1,0.244156,27422.7,25232.5
98.7521,hgs_child,1,0.451948,38840.8,25232.5
98.7537,worker_2,0,0.012987,30115,25232.5
98.853,hgs_child,1,0.174026,29817.2,25232.5
98.9628,worker_2,1,0.192208,30114.2,25232.5
99.0545,hgs_child,1,0.550649,32919.5,25232.5
99.1555,hgs_child,1,0.527273,34002.2,25232.5
99.1719,worker_2,1,0.187013,30113.7,25232.5
99.2565,hgs_child,1,0.472727,37584.4,25232.5
99.3575,hgs_child,1,0.158442,28556,25232.5
99.4587,hgs_child,1,0.690909,36037.5,25232.5
99.483,worker_2,1,0.18961,30113.4,25232.5
99.5296,hgs_child,1,0.179221,26168.3,25232.5
99.6306,hgs_child,1,0.444156,37192.3,25232.5
99.6915,worker_2,1,0.192208,30105.9,25232.5
99.7319,hgs_child,1,0.179221,27144.9,25232.5
99.833,hgs_child,1,0.425974,34210.6,25232.5
99.8998,worker_2,1,0.194805,30104.6,25232.5
99.934,hgs_child,1,0.485714,32724.8,25232.5
100.035,hgs_child,1,0.698701,31331.2,25232.5
100.107,worker_2,1,0.2,30104.3,25232.5
100.136,hgs_child,1,0.467532,30682.1,25232.5
100.237,hgs_child,1,0.309091,30972.9,25232.5
100.315,worker_2,1,0.207792,30091,25232.5
100.338,hgs_child,1,0.807792,41134.4,25232.5
100.388,worker_0,1,0.155844,25193.4,25232.5
100.396,worker_0,0,0.025974,25190.2,25193.4
100.403,worker_0,0,0.0831169,25171.1,25193.4
100.439,hgs_child,1,0.698701,35066.7,25193.4
100.531,worker_2,1,0.202597,30046.6,25193.4
100.54,hgs_child,1,0.379221,36594.7,25193.4
100.588,hgs_child,0,0.0935065,25424.3,25193.4
100.689,hgs_child,1,0.187013,27645.9,25193.4
100.743,worker_2,0,0.0233766,30021.5,25193.4
100.79,hgs_child,1,0.322078,30161,25193.4
100.891,hgs_child,1,0.47013,37958.2,25193.4
100.95,worker_2,0,0.0285714,30015,25193.4
100.992,hgs_child,1,0.675325,34972.2,25193.4
101.093,hgs_child,1,0.612987,34242,25193.4
101.16,worker_2,0,0.038961,30013.5,25193.4
101.194,hgs_child,1,0.285714,33523.1,25193.4
101.295,hgs_child,1,0.597403,34390.4,25193.4
101.369,worker_2,0,0.0493506,30013,25193.4
101.396,hgs_child,1,0.735065,37142.2,25193.4
101.497,hgs_child,1,0.651948,40706.6,25193.4
101.574,worker_2,0,0.0571429,30012.9,25193.4
101.576,worker_1,0,0.0805195,25207.3,25193.4
101.598,hgs_child,1,0.472727,29444.8,25193.4
101.7,hgs_child,1,0.807792,41320.7,25193.4
101.778,worker_2,0,0.0597403,30008.2,25193.4
101.8,hgs_child,1,0.262338,34400.6,25193.4
101.901,hgs_child,1,0.116883,26070,25193.4
101.983,worker_2,0,0.0675325,30008.1,25193.4
102.002,hgs_child,1,0.574026,34493.9,25193.4
102.104,hgs_child,1,0.155844,34206.6,25193.4
102.187,worker_2,0,0.0779221,30003.8,25193.4
102.205,hgs_child,1,0.285714,30383.2,25193.4
102.306,hgs_child,1,0.316883,30671.1,25193.4
102.407,hgs_child,1,0.553247,36214.6,25193.4
102.437,worker_2,0,0.0779221,29999.5,25193.4
102.508,hgs_child,1,0.750649,36967.8,25193.4
102.609,hgs_child,1,0.748052,35254.8,25193.4
102.68,worker_2,0,0.0987013,29999.3,25193.4
102.71,hgs_child,1,0.233766,32798.6,25193.4
102.811,hgs_child,1,0.501299,33944.3,25193.4
102.887,worker_2,1,0.106494,29999.3,25193.4
102.913,hgs_child,1,0.690909,34298.5,25193.4
103.014,hgs_child,1,0.568831,35808.1,25193.4
103.098,worker_2,0,0.00779221,29995.9,25193.4
103.107,worker_2,0,0.0155844,29995.8,25193.4
103.115,hgs_child,1,0.249351,27882.2,25193.4
103.216,hgs_child,1,0.683117,39542.4,25193.4
103.317,hgs_child,1,0.402597,32220.9,25193.4
103.418,hgs_child,1,0.690909,39573.2,25193.4
103.435,worker_1,0,0.0909091,25205.9,25193.4
103.519,hgs_child,1,0.784416,35328.3,25193.4
103.62,hgs_child,1,0.21039,32474.9,25193.4
103.721,hgs_child,1,0.480519,35858.8,25193.4
103.822,hgs_child,1,0.18961,27506.2,25193.4
103.923,hgs_child,1,0.815584,44555.1,25193.4
104.124,hgs_child,1,0.672727,37252,25193.4
104.142,hgs_child,0,0.0701299,25551.3,25193.4
104.243,hgs_child,1,0.758442,34133,25193.4
104.344,hgs_child,1,0.272727,32420.3,25193.4
104.445,hgs_child,1,0.109091,27906,25193.4
104.546,hgs_child,1,0.412987,30395.2,25193.4
104.647,hgs_child,1,0.667532,34563.1,25193.4
104.669,worker_1,1,0.103896,25205,25193.4
104.748,hgs_child,1,0.415584,32661.2,25193.4
104.85,hgs_child,1,0.631169,40084.3,25193.4
104.952,hgs_child,1,0.688312,34897.6,25193.4
105.053,hgs_child,1,0.698701,36731.3,25193.4
105.154,hgs_child,1,0.706494,31456.9,25193.4
105.256,hgs_child,1,0.355844,33707,25193.4
105.261,worker_0,1,0.127273,25170,25193.4
105.357,hgs_child,1,0.324675,44091.8,25170
105.458,hgs_child,1,0.428571,29060.7,25170
105.559,hgs_child,1,0.163636,27177,25170
105.66,hgs_child,1,0.774026,38366.3,25170
105.761,hgs_child,1,0.792208,36129.3,25170
105.862,hgs_child,1,0.45974,31131.4,25170
105.963,hgs_child,1,0.402597,33376.4,25170
106.064,hgs_child,1,0.8,39178.9,25170
106.165,hgs_child,1,0.457143,29425,25170
106.266,hgs_child,1,0.47013,38452.9,25170
106.367,hgs_child,1,0.220779,31193.3,25170
106.568,hgs_child,1,0.6,31891.3,25170
106.67,hgs_child,1,0.727273,39159.3,25170
106.771,hgs_child,1,0.651948,32627.6,25170
106.872,hgs_child,1,0.680519,37039.2,25170
106.973,hgs_child,1,0.316883,29551.6,25170
107.074,hgs_child,1,0.646753,28833.8,25170
107.175,hgs_child,1,0.555844,32768.5,25170
107.25,worker_2,1,0.116883,29994.9,25170
107.276,hgs_child,1,0.322078,28276.6,25170
107.377,hgs_child,1,0.566234,35627,25170
107.459,worker_2,0,0.00519481,29977.6,25170
107.478,hgs_child,1,0.644156,34541.4,25170
107.579,hgs_child,1,0.428571,35278.3,25170
107.665,worker_2,0,0.012987,29958.2,25170
107.68,hgs_child,1,0.337662,32546.1,25170
107.781,hgs_child,1,0.41039,35240.2,25170
107.872,worker_2,0,0.0207792,29943,25170
107.882,hgs_child,1,0.327273,30272.7,25170
107.984,hgs_child,1,0.350649,27638.3,25170
108.077,worker_2,0,0.0233766,29928.1,25170
108.085,hgs_child,1,0.581818,30103.2,25170
108.107,worker_2,0,0.0311688,29917.8,25170
108.228,hgs_child,1,0.58961,36446.6,25170
108.329,hgs_child,1,0.293506,28230.7,25170
108.384,worker_2,0,0.038961,29916.3,25170
108.43,hgs_child,1,0.638961,36301.8,25170
108.531,hgs_child,1,0.67013,39336.2,25170
108.587,worker_2,0,0.0493506,29914.6,25170
108.732,hgs_child,1,0.709091,32545,25170
108.793,worker_2,0,0.0571429,29911.4,25170
108.833,hgs_child,1,0.527273,30791,25170
108.934,hgs_child,1,0.537662,34828.6,25170
109,worker_2,0,0.0597403,29906.1,25170
109.035,hgs_child,1,0.542857,36215.9,25170
109.137,hgs_child,1,0.379221,28716.6,25170
109.207,worker_2,0,0.0649351,29905,25170
109.238,hgs_child,1,0.662338,29782.6,25170
109.339,hgs_child,1,0.431169,35991.7,25170
109.415,worker_2,0,0.0675325,29903.4,25170
109.44,hgs_child,1,0.436364,33906.9,25170
109.541,hgs_child,1,0.709091,39939.9,25170
109.622,worker_2,0,0.0727273,29900.3,25170
109.642,hgs_child,1,0.174026,31121.5,25170
109.743,hgs_child,1,0.358442,32830.1,25170
109.827,worker_2,0,0.0805195,29897.2,25170
109.844,hgs_child,1,0.212987,28210.2,25170
109.945,hgs_child,1,0.581818,33621.8,25170
110.033,worker_2,0,0.0935065,29885.7,25170
110.046,hgs_child,1,0.246753,32222.7,25170
110.147,hgs_child,1,0.207792,28298,25170
110.165,worker_0,0,0.00779221,25169.5,25170
110.236,worker_2,0,0.0987013,29884.9,25170
110.248,hgs_child,1,0.771429,41595.6,25170
110.349,hgs_child,1,0.74026,39289.3,25170
110.446,worker_2,1,0.106494,29881.7,25170
110.45,hgs_child,1,0.623377,33322.4,25170
110.551,hgs_child,1,0.244156,29491.5,25170
110.652,hgs_child,1,0.272727,29459.1,25170
110.653,worker_2,0,0.0103896,29880.1,25170
110.753,hgs_child,1,0.137662,26898.2,25170
110.854,hgs_child,1,0.220779,29197.1,25170
110.856,worker_2,0,0.0207792,29879.6,25170
110.955,hgs_child,1,0.47013,32807.3,25170
111.056,hgs_child,1,0.706494,34300.3,25170
111.063,worker_2,0,0.0311688,29879.1,25170
111.157,hgs_child,1,0.202597,28273.9,25170
111.258,hgs_child,1,0.262338,28307.9,25170
111.269,worker_2,0,0.0285714,29869,25170
111.359,hgs_child,1,0.683117,35065,25170
111.46,hgs_child,1,0.431169,33133.8,25170
111.481,worker_2,0,0.0337662,29868.2,25170
111.561,hgs_child,1,0.509091,35068.9,25170
111.662,hgs_child,1,0.579221,36103.9,25170
111.685,worker_2,0,0.0441558,29863.8,25170
111.749,hgs_child,1,0.202597,25432.3,25170
111.849,hgs_child,1,0.137662,26991.4,25170
111.891,worker_2,0,0.0493506,29862.6,25170
111.951,hgs_child,1,0.685714,31780.1,25170
112.052,hgs_child,1,0.633766,33447.1,25170
112.097,worker_2,0,0.0545455,29861,25170
112.153,hgs_child,1,0.535065,35808.3,25170
112.254,hgs_child,1,0.394805,29430.1,25170
112.302,worker_2,0,0.0571429,29860.6,25170
112.355,hgs_child,1,0.58961,32798.7,25170
112.456,hgs_child,1,0.597403,38414.5,25170
112.509,worker_2,0,0.0623377,29859.9,25170
112.557,hgs_child,1,0.690909,34241.9,25170
112.658,hgs_child,1,0.475325,35165.9,25170
112.717,worker_2,0,0.0701299,29859.6,25170
112.759,hgs_child,1,0.345455,30302,25170
112.86,hgs_child,1,0.628571,38959.4,25170
112.92,worker_2,0,0.0779221,29856.8,25170
112.961,hgs_child,1,0.696104,31594.1,25170
113.063,hgs_child,1,0.488312,30800.1,25170
113.109,worker_2,0,0.0727273,29856,25170
113.164,hgs_child,1,0.314286,32945.6,25170
113.265,hgs_child,1,0.607792,37842.8,25170
113.321,worker_2,0,0.0805195,29855.4,25170
113.366,hgs_child,1,0.722078,34229,25170
113.467,hgs_child,1,0.548052,32905.1,25170
113.525,worker_2,0,0.0909091,29855.3,25170
113.568,hgs_child,1,0.579221,32401.6,25170
113.669,hgs_child,1,0.527273,33801.1,25170
113.729,worker_2,0,0.0987013,29826.4,25170
113.77,hgs_child,1,0.225974,30014.2,25170
113.871,hgs_child,1,0.215584,28546.8,25170
113.931,worker_2,1,0.246753,29810.8,25170
113.972,hgs_child,1,0.371429,30359.6,25170
114.073,hgs_child,1,0.779221,39607.7,25170
114.133,worker_2,0,0.00519481,29791.5,25170
114.174,hgs_child,1,0.545455,35101.9,25170
114.275,hgs_child,1,0.166234,30929.1,25170
114.333,worker_2,0,0.0103896,29765.7,25170
114.376,hgs_child,1,0.285714,30470.2,25170
114.477,hgs_child,1,0.301299,35032.9,25170
114.536,worker_2,0,0.0155844,29764.7,25170
114.578,hgs_child,1,0.374026,32258.6,25170
114.681,hgs_child,1,0.137662,30526.4,25170
114.781,hgs_child,0,0.0987013,26039.4,25170
114.82,worker_2,0,0.0233766,29763.9,25170
114.882,hgs_child,1,0.467532,34350.7,25170
114.983,hgs_child,1,0.584416,37362,25170
115.022,worker_2,0,0.0285714,29763.4,25170
115.084,hgs_child,1,0.438961,32290.8,25170
115.185,hgs_child,1,0.418182,31380.8,25170
115.231,worker_2,0,0.0415584,29741.5,25170
115.286,hgs_child,1,0.207792,33503.8,25170
115.388,hgs_child,1,0.25974,31687.9,25170
115.435,worker_2,0,0.0441558,29741.1,25170
115.489,hgs_child,1,0.238961,28694.7,25170
115.59,hgs_child,1,0.594805,32178.4,25170
115.691,hgs_child,1,0.454545,36190.3,25170
115.846,worker_2,0,0.0571429,29741.1,25170
115.892,hgs_child,1,0.306494,34341.8,25170
115.993,hgs_child,1,0.61039,38824.8,25170
116.094,hgs_child,1,0.275325,31210.4,25170
116.195,hgs_child,1,0.332468,30815.7,25170
116.296,hgs_child,1,0.358442,28760.3,25170
116.397,hgs_child,1,0.618182,35542.6,25170
116.498,hgs_child,1,0.651948,33668.9,25170
116.599,hgs_child,1,0.249351,29627.9,25170
116.606,hgs_child,0,0.0233766,25255.9,25170
116.707,hgs_child,1,0.451948,35923.8,25170
116.808,hgs_child,1,0.353247,37390.9,25170
116.861,worker_2,0,0.0987013,29740.1,25170
116.909,hgs_child,1,0.579221,34126.7,25170
116.922,worker_1,0,0.0155844,25200.8,25170
117.01,hgs_child,1,0.2,35334,25170
117.061,worker_2,1,0.101299,29736.4,25170
117.111,hgs_child,1,0.716883,38589.2,25170
117.212,hgs_child,1,0.831169,37246.3,25170
117.262,worker_2,0,0.00779221,29728.5,25170
117.313,hgs_child,1,0.246753,25837.1,25170
117.462,worker_2,0,0.0155844,29722.7,25170
117.514,hgs_child,1,0.264935,30708.3,25170
117.615,hgs_child,1,0.636364,30731.6,25170
117.66,worker_2,0,0.0233766,29720.8,25170
117.716,hgs_child,1,0.516883,36854.9,25170
117.817,hgs_child,1,0.628571,35291.1,25170
117.861,worker_2,0,0.0285714,29717.5,25170
117.918,hgs_child,1,0.324675,28216.9,25170
118.019,hgs_child,1,0.545455,34734.7,25170
118.065,worker_2,0,0.0337662,29716.3,25170
118.121,hgs_child,1,0.174026,27970.8,25170
118.223,hgs_child,1,0.592208,32647.3,25170
118.267,worker_2,0,0.0415584,29715.7,25170
118.324,hgs_child,1,0.623377,40871.3,25170
118.425,hgs_child,1,0.587013,39941.1,25170
118.467,worker_2,0,0.0415584,29710.9,25170
118.526,hgs_child,1,0.405195,32769.2,25170
118.627,hgs_child,1,0.592208,34045.7,25170
118.728,hgs_child,1,0.21039,31105.1,25170
118.825,hgs_child,1,0.25974,26576.7,25170
118.927,hgs_child,1,0.631169,34507.8,25170
119.037,hgs_child,1,0.714286,38392.1,25170
119.138,hgs_child,1,0.698701,34514.9,25170
119.239,hgs_child,1,0.218182,25178.8,25170
119.34,hgs_child,1,0.319481,28069,25170
119.441,hgs_child,1,0.45974,31726.5,25170
119.542,hgs_child,1,0.685714,35009,25170
119.643,hgs_child,1,0.509091,39178.5,25170
119.744,hgs_child,1,0.763636,35972.7,25170
119.845,hgs_child,1,0.34026,28364,25170
119.946,hgs_child,1,0.381818,29293.2,25170
120.048,hgs_child,1,0.407792,32484.6,25170
120.149,hgs_child,1,0.179221,27263.2,25170
120.25,hgs_child,1,0.296104,27787.9,25170
120.351,hgs_child,1,0.4,34320.8,25170
120.452,hgs_child,1,0.714286,37408.7,25170
120.553,hgs_child,1,0.202597,30492,25170
120.58,hgs_child,0,0.025974,25645.8,25170
120.681,hgs_child,1,0.766234,34102.4,25170
120.712,worker_1,0,0.0103896,25163.5,25170
120.782,hgs_child,1,0.561039,29459.2,25170
120.883,hgs_child,1,0.688312,36989.6,25170
120.943,worker_1,0,0.0155844,25160.8,25170
121.016,worker_1,0,0.0233766,25160.3,25170
121.084,hgs_child,1,0.615584,37166.9,25170
121.185,hgs_child,1,0.361039,29823,25170
121.286,hgs_child,1,0.709091,35563.5,25170
121.381,hgs_child,1,0.111688,25679,25170
121.482,hgs_child,1,0.625974,32388.5,25170
121.583,hgs_child,1,0.233766,34014.4,25170
121.643,worker_1,0,0.0415584,25155.5,25170
121.684,hgs_child,1,0.735065,35153.1,25170
121.785,hgs_child,1,0.402597,37518,25170
121.886,hgs_child,1,0.750649,35907.3,25170
121.987,hgs_child,1,0.566234,30145.9,25170
122.009,worker_1,0,0.0493506,25153.9,25170
122.088,hgs_child,1,0.441558,35565.6,25170
122.189,hgs_child,1,0.381818,28844.3,25170
122.29,hgs_child,1,0.405195,31899.2,25170
122.391,hgs_child,1,0.335065,28234.6,25170
122.492,hgs_child,1,0.184416,29417.7,25170
122.594,hgs_child,1,0.727273,36096.9,25170
122.695,hgs_child,1,0.280519,31805.9,25170
122.796,hgs_child,1,0.337662,32006.8,25170
122.897,hgs_child,1,0.574026,32831.2,25170
122.998,hgs_child,1,0.722078,40956.2,25170
123.199,hgs_child,1,0.6,31521.1,25170
123.301,hgs_child,1,0.251948,28941.2,25170
123.402,hgs_child,1,0.748052,35796.2,25170
123.503,hgs_child,1,0.612987,34852.5,25170
123.604,hgs_child,1,0.550649,32870.9,25170
123.705,hgs_child,1,0.212987,28628.6,25170
123.756,worker_1,0,0.0571429,25153.5,25170
123.806,hgs_child,1,0.111688,27057,25170
123.907,hgs_child,1,0.379221,37280.1,25170
124.008,hgs_child,1,0.597403,40325.7,25170
124.084,hgs_child,1,0.101299,26702,25170
124.185,hgs_child,1,0.176623,27294.6,25170
124.287,hgs_child,1,0.716883,38647,25170
124.297,hgs_child,0,0.0233766,25663.9,25170
124.356,hgs_child,0,0.0857143,25155.1,25170
124.457,hgs_child,1,0.755844,35783.2,25170
124.559,hgs_child,1,0.501299,34776.3,25170
124.66,hgs_child,1,0.171429,26510.7,25170
124.761,hgs_child,1,0.535065,32840.1,25170
124.773,worker_1,0,0.0597403,25135.5,25170
124.862,hgs_child,1,0.698701,31984.8,25170
124.957,worker_1,0,0.0909091,25131.9,25170
124.963,hgs_child,1,0.293506,31164.9,25170
125.064,hgs_child,1,0.742857,35602.4,25170
125.165,hgs_child,1,0.74026,34460.2,25170
125.199,worker_0,0,0.0363636,25165.4,25170
125.267,hgs_child,1,0.425974,32460.8,25170
125.355,hgs_child,1,0.153247,25471.3,25170
125.456,hgs_child,1,0.2,29822.8,25170
125.557,hgs_child,1,0.501299,35188.2,25170
125.658,hgs_child,1,0.148052,26163.2,25170
125.759,hgs_child,1,0.220779,27886,25170
125.86,hgs_child,1,0.763636,35386.5,25170
125.959,hgs_child,1,0.316883,32687.9,25170
126.06,hgs_child,1,0.47013,33042.4,25170
126.161,hgs_child,1,0.542857,34731.6,25170
126.262,hgs_child,1,0.306494,30779.7,25170
126.363,hgs_child,1,0.316883,30076.6,25170
126.43,worker_1,0,0.0987013,25127.9,25170
126.464,hgs_child,1,0.490909,32479.7,25170
126.565,hgs_child,1,0.412987,31377.4,25170
126.666,hgs_child,1,0.483117,30450.1,25170
